,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
2242,2024-12-30,2022-06-06,within a few hours,100%,60%,f,t,t,Entire condo,Entire home/apt,1.5 baths,"$1,650.00",t,2024-12-30,2022-07-20,2024-08-11,f,1.0,1.0,59.30423969999999,18.1061695,4.0,1.5,2.0,2.0,7.0,35.0,7.0,7.0,35,35.0,0,0,0,82,8.0,4.0,0.0,4.75,4.75,4.88,5.0,4.88,4.75,4.5,1.0,1.0,0.0,0.0
2243,2024-12-30,2022-06-06,within an hour,100%,100%,f,f,t,Entire condo,Entire home/apt,1 bath,$757.00,t,2024-12-30,2023-10-01,2024-11-05,f,1.0,1.0,59.35336726321051,17.88799865354719,3.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,27,53,83,83,16.0,11.0,0.0,4.69,4.63,4.56,4.94,4.94,4.88,4.75,1.0,1.0,0.0,0.0
2244,2024-12-30,2018-12-06,within a few hours,67%,89%,t,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-06-15,2024-10-04,f,2.0,5.0,59.3410216,18.0476621,2.0,1.2,1.0,2.0,1.0,50.0,1.0,1.0,50,50.0,0,0,0,0,39.0,10.0,0.0,4.95,4.9,4.92,4.97,5.0,4.97,4.82,2.0,1.0,0.0,0.0
2245,2024-12-30,2014-08-06,,,,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-07-15,2023-01-05,f,1.0,1.0,59.30062,18.0395,6.0,1.2,3.0,2.0,2.0,365.0,2.0,2.0,365,365.0,0,0,0,0,11.0,0.0,0.0,4.82,4.91,4.82,4.91,5.0,4.82,4.82,1.0,1.0,0.0,0.0
2246,2024-12-30,2018-12-30,,,67%,f,t,f,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2023-06-29,2023-11-27,f,1.0,1.0,59.29588,18.10452,2.0,1.2,1.0,2.0,7.0,25.0,7.0,7.0,25,25.0,0,0,0,0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,1.0,1.0,0.0,0.0
2247,2024-12-30,2013-06-03,within a few hours,100%,100%,t,t,t,Entire condo,Entire home/apt,1 bath,"$1,650.00",t,2024-12-30,2022-06-11,2024-10-20,f,1.0,3.0,59.3283,18.0497,2.0,1.0,1.0,1.0,3.0,365.0,3.0,3.0,365,365.0,2,3,3,74,9.3,2.7,0.0,4.96,4.97,4.92,5.0,4.99,4.96,4.86,1.0,1.0,0.0,0.0
2248,2024-12-30,2015-02-16,within an hour,100%,100%,t,t,t,Entire condo,Entire home/apt,1 bath,"$2,286.00",t,2024-12-30,2022-07-04,2024-11-25,t,1.0,2.0,59.332342188322905,18.015527798791723,3.2,1.0,2.0,6.0,3.0,184.9,3.0,3.0,1125,1125.0,26,56,83,336,40.0,13.0,0.0,4.95,4.9,4.88,4.95,4.9,4.9,4.85,1.0,1.0,0.0,0.0
2249,2024-12-30,2015-08-14,,,,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-07-31,2022-07-31,f,2.0,2.0,59.29713,18.00106,2.0,1.2,1.0,2.0,2.9,300.0,2.7,3.0,300,300.0,0,0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2250,2024-12-30,2013-12-06,,,,f,t,t,Entire vacation home,Entire home/apt,1.5 baths,,t,2024-12-30,2022-06-20,2022-08-20,f,1.0,1.0,59.33069,18.02967,2.0,1.2,1.0,2.0,4.0,365.0,4.0,4.0,1125,1125.0,0,0,0,0,7.0,0.0,0.0,4.57,4.57,4.86,4.9,4.9,5.0,4.43,1.0,1.0,0.0,0.0
2251,2024-12-30,2014-10-12,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2022-07-23,2024-08-08,f,1.0,1.0,59.30677,18.00716,4.0,1.2,1.0,2.0,3.0,365.0,3.0,3.0,365,365.0,0,0,0,0,6.0,3.0,0.0,5.0,5.0,4.83,5.0,5.0,4.83,5.0,1.0,1.0,0.0,0.0
2252,2024-12-30,2016-01-11,,,100%,f,t,f,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-06-26,2024-08-11,f,1.0,1.0,59.3409,18.09593,2.0,1.2,1.4,2.0,4.0,40.0,4.0,4.0,40,40.0,0,0,0,0,12.0,2.0,0.0,4.92,5.0,5.0,4.92,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2253,2024-12-30,2014-10-19,within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-12-23,2024-08-29,f,1.0,3.0,59.33611,18.03569,2.0,1.2,1.4,2.0,2.9,365.0,2.7,3.0,365,365.0,0,0,0,0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2254,2024-12-30,2018-04-22,,,,f,t,f,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-06-28,2022-07-28,f,2.0,2.0,59.33383989999999,18.0363387,4.0,1.2,2.0,2.0,2.0,365.0,2.0,2.0,365,365.0,0,0,0,0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,2.0,1.0,0.0,0.0
2255,2024-12-30,2021-08-19,within an hour,100%,100%,f,t,t,Entire villa,Entire home/apt,2 baths,"$2,750.00",t,2024-12-30,2022-06-27,2024-08-03,f,1.0,1.0,59.34942,17.90676,5.0,2.0,1.4,4.0,4.0,21.0,4.0,4.0,1125,1125.0,0,0,0,36,13.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2256,2024-12-30,2013-07-30,,,,f,t,t,Private room in guest suite,Private room,1 private bath,,t,2024-12-30,2022-06-16,2022-08-06,t,3.0,3.0,59.3007,17.97652,2.0,1.2,1.4,2.0,2.0,14.0,2.0,2.0,1125,1125.0,0,0,0,0,6.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2257,2024-12-30,2015-05-29,within an hour,100%,99%,t,t,t,Private room in rental unit,Private room,2 shared baths,$402.00,t,2024-12-30,2022-11-01,2024-08-21,f,1.3,1.8,59.2867,18.03756,1.0,2.0,1.0,1.0,2.0,365.0,2.0,3.0,1125,1125.0,0,0,0,182,8.0,5.0,0.0,4.63,4.63,4.75,4.63,4.88,4.38,4.38,1.2,1.0,0.0,0.0
2258,2024-12-30,2014-01-14,,,,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-07-25,2022-07-25,f,1.0,1.0,59.31208,18.09048,4.0,1.2,2.0,2.0,6.0,365.0,6.0,6.0,365,365.0,0,0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2259,2024-12-30,2016-04-09,,,,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-07-04,2022-07-04,t,1.0,1.0,59.3495263,18.0567218,4.0,1.2,1.0,2.0,5.0,184.9,5.0,5.0,1125,1125.0,0,0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2260,2024-12-30,2016-06-18,within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,"$1,399.00",t,2024-12-30,2022-06-22,2024-12-08,f,1.0,2.0,59.32494,18.07167,2.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,17,47,72,325,9.3,2.7,0.0,4.7,4.82,4.81,4.69,4.9,4.94,4.65,1.0,1.0,0.0,0.0
2261,2024-12-30,2014-01-24,within a day,100%,33%,f,t,t,Entire condo,Entire home/apt,1.5 baths,,t,2024-12-30,,,f,1.0,2.0,59.28545,18.0407,4.0,1.2,2.0,2.0,3.0,30.0,3.0,3.0,30,30.0,2,2,2,2,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
2262,2024-12-30,2014-06-11,within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,322.00",t,2024-12-30,2022-06-24,2024-12-13,f,1.3,1.8,59.3057823,18.0362755,5.0,1.0,1.0,4.0,1.0,365.0,2.0,5.0,365,365.0,19,42,72,347,9.3,2.7,0.0,4.8,4.84,4.78,4.7,4.75,4.72,4.69,1.2,1.0,0.0,0.0
2263,2024-12-30,2019-05-14,within an hour,67%,31%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$700.00,t,2024-12-30,2022-07-02,2023-11-19,f,3.0,3.0,59.29064,17.95228,2.0,1.0,1.0,1.0,3.0,40.0,3.0,3.0,40,40.0,28,58,88,363,12.0,0.0,0.0,5.0,5.0,4.92,4.92,5.0,4.67,4.83,1.0,1.0,0.0,0.0
2264,2024-12-30,2021-05-27,,,90%,t,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-06-21,2024-08-31,f,1.0,1.0,59.31500971632559,18.07525433599949,4.0,1.2,1.0,2.0,3.0,50.0,3.0,3.0,50,50.0,0,0,0,0,27.0,7.0,0.0,5.0,5.0,4.78,5.0,5.0,5.0,4.89,1.0,1.0,0.0,0.0
2265,2024-12-30,2011-09-08,,,38%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2022-07-29,2024-07-21,f,1.0,4.0,59.34949,18.05555,3.0,1.2,1.0,2.0,5.0,365.0,5.0,5.0,365,365.0,0,0,0,0,6.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,1.0,1.0,0.0,0.0
2266,2024-12-30,2020-12-01,within an hour,100%,99%,f,t,t,Entire condo,Entire home/apt,1 bath,"$1,213.00",t,2024-12-30,2022-06-21,2024-12-15,t,3.0,6.0,59.31402,18.07942,4.0,1.0,0.0,3.0,2.0,365.0,2.0,3.0,1125,1125.0,25,55,83,358,9.3,7.0,0.0,4.6,4.63,4.75,4.86,4.88,4.81,4.45,3.0,1.0,0.0,0.0
2267,2024-12-30,2010-11-04,within a day,100%,33%,f,t,t,Entire condo,Entire home/apt,1.5 baths,"$3,250.00",t,2024-12-30,2022-07-16,2024-08-11,f,2.0,4.0,59.35013,18.05733,5.0,1.5,3.0,3.0,4.0,90.0,4.0,5.0,90,90.0,0,0,0,37,11.0,2.0,0.0,5.0,5.0,4.91,5.0,5.0,4.91,4.73,1.0,1.0,0.0,0.0
2268,2024-12-30,2021-12-16,within an hour,100%,44%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,200.00",t,2024-12-30,2022-08-14,2024-09-21,f,1.0,1.0,59.29523915004222,17.98310838639736,2.0,1.0,1.0,1.0,5.0,365.0,5.0,5.0,365,365.0,28,53,83,83,11.0,5.0,0.0,4.82,4.73,5.0,5.0,5.0,4.73,4.36,1.0,1.0,0.0,0.0
2269,2024-12-30,2016-06-28,within a day,50%,15%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$3,000.00",t,2024-12-30,2023-08-21,2024-12-08,f,1.0,1.0,59.30786447798664,18.06456578355568,5.0,1.5,2.0,2.0,2.0,730.0,1.0,2.0,730,730.0,3,6,6,6,16.0,9.0,0.0,4.94,4.94,5.0,4.94,5.0,4.81,4.88,1.0,1.0,0.0,0.0
2270,2024-12-30,2022-08-06,,,,f,t,t,Private room in bed and breakfast,Private room,1 private bath,$611.00,t,2024-12-30,2022-08-03,2024-12-15,f,1.0,1.0,59.33279349999999,17.972879,2.0,1.0,1.0,1.0,1.0,184.9,1.0,1.0,1125,1125.0,18,48,73,281,9.3,2.7,0.0,4.96,4.96,4.98,4.98,5.0,4.86,4.96,1.0,1.0,0.0,0.0
2271,2024-12-30,2013-06-10,a few days or more,40%,37%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,900.00",t,2024-12-30,2022-07-17,2024-10-13,f,1.0,3.0,59.34029861673066,18.00884447241838,4.0,1.0,1.0,4.0,2.0,365.0,1.0,2.0,365,365.0,12,30,60,316,23.0,8.0,0.0,4.91,4.91,4.43,4.83,4.78,4.83,4.74,1.0,1.0,0.0,0.0
2272,2024-12-30,2019-11-15,,,100%,f,t,t,Entire townhouse,Entire home/apt,2 baths,,t,2024-12-30,2022-08-22,2024-05-17,f,1.0,1.0,59.28603,18.02659,6.0,1.2,3.0,2.0,3.0,365.0,3.0,3.0,365,365.0,0,0,0,0,8.0,2.0,0.0,5.0,5.0,4.88,5.0,5.0,4.75,4.88,1.0,1.0,0.0,0.0
2273,2024-12-30,2013-08-16,within a day,75%,35%,f,t,t,Entire condo,Entire home/apt,1 bath,$700.00,t,2024-12-30,2023-07-10,2024-08-25,f,2.0,3.0,59.2821712031492,18.044948417300223,2.0,1.0,1.0,1.0,4.0,184.9,4.0,4.0,1125,1125.0,20,50,76,164,15.0,6.0,0.0,4.87,4.73,4.67,4.73,4.93,4.73,4.87,1.0,1.0,0.0,0.0
2274,2024-12-30,2015-12-10,within an hour,97%,89%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,101.00",t,2024-12-30,2022-07-06,2024-12-15,f,1.3,1.8,59.31897,17.98934,6.0,1.0,2.0,3.0,1.0,365.0,2.0,5.0,365,365.0,21,51,81,281,9.3,2.7,0.0,4.73,4.73,4.76,4.78,4.84,4.69,4.72,1.2,1.0,0.0,0.0
2275,2024-12-30,2022-06-17,,,,f,t,f,Entire home,Entire home/apt,0 baths,,,2024-12-30,,,f,1.0,2.0,59.25187959999999,18.0736614,1.0,1.2,1.4,2.0,2.0,184.9,2.0,2.0,1125,1125.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
2276,2024-12-30,2020-06-13,,,75%,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-07-31,2024-08-02,f,1.0,1.0,59.305896,18.0022789,6.0,1.2,2.0,2.0,2.0,14.0,2.0,2.0,14,14.0,0,0,0,0,8.0,3.0,0.0,5.0,5.0,5.0,4.88,5.0,4.88,4.63,1.0,1.0,0.0,0.0
2277,2024-12-30,2022-04-01,,,44%,f,t,f,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-07-27,2024-08-04,f,1.0,1.0,59.29585,18.09268,2.0,1.2,1.0,2.0,5.0,30.0,5.0,5.0,30,30.0,0,0,0,0,6.0,3.0,0.0,5.0,5.0,4.83,5.0,4.83,4.83,5.0,1.0,1.0,0.0,0.0
2278,2024-12-30,2013-06-04,,,,f,t,t,Entire condo,Entire home/apt,1 bath,"$7,857.00",t,2024-12-30,,,f,1.0,1.0,59.308822612113474,18.081395253539085,3.0,1.0,2.0,0.0,2.0,7.0,2.0,2.0,7,7.0,11,41,71,251,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
2279,2024-12-30,2016-11-27,,,100%,f,t,t,Entire condo,Entire home/apt,1.5 baths,,t,2024-12-30,2022-07-02,2023-09-04,t,1.0,1.0,59.2614,18.04174,2.0,1.2,1.0,2.0,2.0,45.0,2.0,2.0,1125,1125.0,0,0,0,0,19.0,0.0,0.0,5.0,4.95,4.84,4.84,5.0,4.74,4.95,1.0,1.0,0.0,0.0
2280,2024-12-30,2016-05-23,within a day,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,"$6,500.00",t,2024-12-30,2023-07-02,2024-08-16,f,1.0,3.0,59.32104206499716,18.06979863122479,3.0,1.0,1.0,2.0,4.0,45.0,4.0,4.0,45,45.0,23,53,82,91,8.0,6.0,0.0,5.0,4.88,5.0,5.0,5.0,4.75,4.88,1.0,1.0,0.0,0.0
2281,2024-12-30,2022-06-19,,,,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-07-11,2022-08-21,f,1.0,1.0,59.31171,18.07896,4.0,1.2,1.0,2.0,2.0,365.0,2.0,2.0,1125,1125.0,0,0,0,0,5.0,0.0,0.0,5.0,5.0,5.0,4.8,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2282,2024-12-30,2019-06-07,,,,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-06-30,2022-07-03,f,1.0,1.0,59.32279,18.0054,4.0,1.2,1.0,2.0,1.0,45.0,1.0,1.0,1125,1125.0,0,0,0,0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1.0,1.0,0.0,0.0
2283,2024-12-30,2015-05-29,within an hour,100%,99%,t,t,t,Private room in rental unit,Private room,2 shared baths,$298.00,t,2024-12-30,2022-08-01,2024-07-15,t,1.3,1.8,59.28593,18.03665,1.0,2.0,1.0,1.0,3.0,364.0,3.0,3.0,1125,1125.0,0,28,39,101,5.0,1.0,0.0,4.4,4.8,4.4,4.9,4.8,4.9,4.2,1.2,1.0,0.0,0.0
2284,2024-12-30,2017-05-03,,,,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2022-08-06,2023-08-04,f,1.0,1.0,59.33009740000001,18.0300681,2.0,1.2,1.0,2.0,5.0,14.0,5.0,5.0,14,14.0,0,0,0,0,3.0,0.0,0.0,4.67,5.0,4.33,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0
2285,2024-12-30,2017-10-16,,,67%,f,t,t,Entire condo,Entire home/apt,0 baths,,t,2024-12-30,2022-08-07,2024-05-19,f,1.0,1.0,59.32559,18.00678,2.0,1.2,1.4,2.0,4.0,30.0,4.0,4.0,30,30.0,0,0,0,0,23.0,2.0,0.0,5.0,4.96,5.0,5.0,5.0,4.78,4.96,1.0,1.0,0.0,0.0
2286,2024-12-30,2021-07-12,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$1,150.00",t,2024-12-30,2022-07-16,2024-11-02,f,1.0,1.0,59.31425,18.06867,2.0,1.5,1.0,0.0,5.0,28.0,5.0,5.0,28,28.0,0,0,15,46,3.0,1.0,0.0,5.0,5.0,5.0,4.67,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2287,2024-12-30,2022-06-20,within a day,100%,100%,f,f,t,Entire condo,Entire home/apt,1.5 baths,"$1,214.00",t,2024-12-30,2022-08-28,2023-08-19,f,1.0,1.0,59.34153,18.03737,2.0,1.5,1.0,1.0,3.0,9.0,3.0,3.0,9,9.0,10,10,10,10,9.0,0.0,0.0,4.78,4.89,5.0,4.78,4.89,5.0,4.89,1.0,1.0,0.0,0.0
2288,2024-12-30,2022-05-14,,,100%,f,t,t,Entire villa,Entire home/apt,1.5 baths,,t,2024-12-30,2022-11-27,2024-06-29,f,1.0,2.0,59.27498,17.98281,6.0,1.2,1.4,2.0,2.0,28.0,2.0,2.0,28,28.0,0,0,0,0,4.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2289,2024-12-30,2015-05-16,,,86%,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2023-03-03,2024-07-28,f,1.0,3.0,59.33711599999999,18.0128304,4.0,1.2,2.0,2.0,5.0,730.0,5.0,5.0,1125,1125.0,0,0,0,0,5.0,3.0,0.0,5.0,5.0,5.0,4.8,4.8,5.0,4.8,1.0,1.0,0.0,0.0
2290,2024-12-30,2022-06-21,within an hour,100%,96%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,527.00",t,2024-12-30,2022-07-28,2024-12-27,f,2.0,6.0,59.3400889,18.060578,4.0,1.0,1.0,1.0,3.0,170.0,1.0,3.0,1125,1125.0,12,26,52,320,9.3,2.7,0.0,4.65,4.63,4.7,4.76,4.86,4.91,4.54,2.0,1.0,0.0,0.0
2291,2024-12-30,2015-10-04,a few days or more,29%,7%,f,t,t,Entire condo,Entire home/apt,1 bath,$900.00,t,2024-12-30,2022-07-05,2022-07-24,f,2.0,2.0,59.26739,18.04063,3.0,1.0,2.0,2.0,4.0,365.0,4.0,4.0,365,365.0,17,47,77,334,2.0,0.0,0.0,5.0,5.0,5.0,5.0,4.9,4.5,5.0,1.0,1.0,0.0,0.0
2292,2024-12-30,2014-06-03,within a few hours,100%,86%,f,t,t,Private room in condo,Private room,1 shared bath,,t,2024-12-30,2022-08-25,2024-08-12,f,2.0,4.0,59.29715,18.00313,1.0,1.2,1.4,2.0,2.9,60.0,2.7,3.0,60,60.0,0,0,10,10,5.0,1.0,0.0,5.0,5.0,4.6,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2293,2024-12-30,2021-07-15,,,,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,1.0,59.31597,18.06565,4.0,1.2,2.0,2.0,2.0,20.0,2.0,2.0,20,20.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
2294,2024-12-30,2014-02-01,,,,f,t,t,Entire condo,Entire home/apt,1 bath,$900.00,t,2024-12-30,2022-07-03,2022-07-03,f,1.0,1.0,59.33671093153365,17.975598959913995,1.0,1.0,1.0,0.0,4.0,10.0,4.0,4.0,1125,1125.0,28,58,88,88,1.0,0.0,0.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2295,2024-12-30,2017-06-29,within a few hours,83%,23%,f,t,f,Entire villa,Entire home/apt,1.5 baths,"$1,900.00",t,2024-12-30,2022-07-25,2024-07-29,f,2.0,2.0,59.35508,17.9074,6.0,1.5,3.0,3.0,3.0,14.0,3.0,3.0,14,14.0,22,52,82,169,11.0,6.0,0.0,4.55,4.73,4.18,4.73,4.9,4.73,4.45,1.0,1.0,0.0,0.0
2296,2024-12-30,2017-06-16,within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$779.00,t,2024-12-30,2022-07-01,2024-12-07,f,1.3,1.8,59.33043,18.0003,4.0,1.0,0.0,3.0,3.0,365.0,2.0,5.0,365,365.0,1,27,57,260,9.3,2.7,0.0,4.77,4.71,4.72,4.93,4.72,4.79,4.69,1.2,1.0,0.0,0.0
2297,2024-12-30,2013-04-07,,,100%,f,t,t,Entire villa,Entire home/apt,2 baths,"$1,950.00",t,2024-12-30,2022-07-14,2024-08-05,f,1.0,1.0,59.26774,18.08594,4.0,2.0,3.0,3.0,5.0,9.0,5.0,5.0,9,9.0,0,0,0,64,8.0,5.0,0.0,5.0,5.0,4.88,5.0,5.0,5.0,4.88,1.0,1.0,0.0,0.0
2298,2024-12-30,2015-05-29,within an hour,100%,99%,t,t,t,Private room in rental unit,Private room,2 shared baths,$287.00,t,2024-12-30,2022-08-07,2024-06-30,t,1.3,1.8,59.2848,18.0386,1.0,2.0,1.0,1.0,3.0,365.0,3.0,3.0,1125,1125.0,30,60,90,365,4.0,2.0,0.0,4.75,4.5,5.0,4.75,4.9,4.9,4.25,1.2,1.0,0.0,0.0
2299,2024-12-30,2016-04-03,within an hour,100%,100%,f,t,t,Private room in condo,Private room,1 shared bath,,t,2024-12-30,2022-07-02,2024-12-08,t,3.0,5.0,59.31264370082393,18.059782348573208,2.0,1.2,1.4,2.0,2.0,20.0,3.0,3.0,1125,1125.0,0,0,0,0,40.0,2.7,0.0,4.83,4.9,4.83,4.75,4.85,4.85,4.8,1.0,1.0,0.0,0.0
2300,2024-12-30,2013-07-07,within a few hours,100%,29%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$1,520.00",t,2024-12-30,2023-12-28,2024-10-29,f,1.0,3.0,59.30035389998381,18.06687082036684,4.0,1.5,2.0,3.0,4.0,365.0,4.0,4.0,365,365.0,0,0,0,26,4.0,3.0,0.0,5.0,5.0,4.75,4.75,5.0,4.75,4.75,1.0,1.0,0.0,0.0
2301,2024-12-30,2011-07-21,within an hour,100%,50%,f,t,t,Private room in condo,Private room,1 shared bath,,t,2024-12-30,2023-07-04,2023-07-12,t,1.3,6.0,59.34111,18.08059,2.0,1.2,1.4,2.0,2.0,365.0,2.0,2.0,365,365.0,0,0,0,0,2.0,0.0,0.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2302,2024-12-30,2016-03-16,,,,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,,,f,2.0,3.0,59.34699,18.05865,3.0,1.2,1.0,2.0,3.0,365.0,3.0,3.0,365,365.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,2.0,1.0,0.0,0.0
2303,2024-12-30,2014-11-13,within a day,100%,75%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2022-07-26,2024-07-21,f,1.0,1.0,59.33865,18.03779,2.0,1.2,1.0,2.0,3.0,365.0,3.0,3.0,365,365.0,0,0,0,0,11.0,3.0,0.0,4.91,4.91,4.45,5.0,4.91,5.0,4.55,1.0,1.0,0.0,0.0
2304,2024-12-30,2012-04-01,a few days or more,14%,0%,f,t,t,Entire condo,Entire home/apt,1 bath,$900.00,t,2024-12-30,2022-07-16,2022-07-16,f,2.0,2.0,59.30176557347329,17.997729443013668,3.0,1.0,2.0,1.0,3.0,30.0,3.0,3.0,30,30.0,24,54,81,315,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
2305,2024-12-30,2013-09-02,within an hour,100%,100%,f,t,t,Entire villa,Entire home/apt,2.5 baths,"$2,000.00",t,2024-12-30,,,f,2.0,2.0,59.33057,17.92167,5.0,1.2,1.4,4.0,2.9,50.0,2.7,3.0,50,50.0,9,17,20,217,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
2306,2024-12-30,2022-06-23,,,100%,f,f,t,Entire condo,Entire home/apt,1.5 baths,,t,2024-12-30,2022-07-30,2024-08-16,f,1.0,1.0,59.30655,17.9892,4.0,1.2,3.0,2.0,3.0,10.0,3.0,3.0,10,10.0,0,0,0,0,4.0,2.0,0.0,5.0,5.0,4.75,5.0,5.0,5.0,4.75,1.0,1.0,0.0,0.0
2307,2024-12-30,2017-05-10,,,,f,t,t,Entire villa,Entire home/apt,2 baths,"$2,000.00",t,2024-12-30,,,f,1.0,1.0,59.37938,18.0,6.0,2.0,1.4,5.0,5.0,184.9,5.0,5.0,1125,1125.0,27,57,87,362,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
2308,2024-12-30,2021-03-01,within an hour,100%,98%,t,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$1,961.00",t,2024-12-30,2022-07-07,2024-12-25,f,1.3,1.8,59.325145,18.0732956,2.0,1.5,1.0,1.0,3.0,104.0,1.0,3.0,104,104.0,7,22,52,275,9.3,2.7,0.0,4.88,4.88,4.93,4.89,4.92,4.97,4.85,1.2,1.0,0.0,0.0
